POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,suryakumar yadav,228.5,12,0,0,51,26,4,0.0,0,MI
2,nicholas pooran,224.0,11,0,0,34,34,8,0.0,0,LSG
3,yashasvi jaiswal,222.5,12,0,0,46,25,8,0.0,0,RR
4,jos buttler,221.0,11,0,0,49,22,6,1.5,2,GT
5,sunil narine,215.0,10,10,72,18,15,3,3.0,0,KKR
6,b. sai sudharsan,213.5,11,0,0,56,16,7,0.0,0,GT
7,riyan parag,206.5,12,2,22,27,26,7,1.5,0,RR
8,prabhsimran singh,201.5,11,0,0,45,24,1,0.0,1,PBKS
9,shubman gill,201.0,11,0,0,51,16,7,0.0,0,GT
10,ryan rickelton,197.5,12,0,0,42,15,10,7.5,3,MI
11,prasidh krishna,194.5,11,20,112,0,0,5,0.0,0,GT
12,axar patel,192.0,11,5,60,21,14,4,3.0,0,DC
13,pat cummins,186.0,11,13,92,6,6,5,0.0,0,SRH
14,virat kohli,183.5,11,0,0,44,18,3,3.0,0,RCB
15,ravindra jadeja,182.5,11,7,61,22,8,5,1.5,0,CSK
16,abhishek sharma,180.0,11,0,18,35,17,6,0.0,0,SRH
17,priyansh arya,179.5,11,0,0,37,22,4,0.0,0,PBKS
18,aiden markram,176.5,11,4,14,31,16,6,0.0,0,LSG
19,hardik pandya,174.5,11,13,59,15,7,2,3.0,0,MI
20,mohammed siraj,174.0,11,15,114,0,0,3,0.0,0,GT
21,jofra archer,172.5,12,11,110,3,4,1,0.0,0,RR
22,shreyas iyer,169.5,11,0,0,27,27,3,0.0,0,PBKS
23,josh hazlewood,168.5,10,18,103,0,0,1,0.0,0,RCB
24,khaleel ahmed,165.5,11,14,111,0,0,1,3.0,0,CSK
25,marco jansen,164.0,11,11,89,3,4,6,0.0,0,PBKS
26,trent boult,162.5,12,18,97,0,0,1,0.0,0,MI
27,mitchell marsh,162.5,10,0,0,36,20,1,0.0,0,LSG
28,varun chakaravarthy,158.0,11,15,103,0,0,1,0.0,0,KKR
29,arshdeep singh,157.5,11,16,96,0,0,1,3.0,0,PBKS
30,harshit rana,156.5,11,13,91,3,0,5,0.0,0,KKR
31,vipraj nigam,152.5,11,9,57,12,7,2,4.5,0,DC
32,mitchell starc,151.5,11,14,85,0,0,7,0.0,0,DC
33,krunal pandya,148.0,11,14,60,7,4,3,0.0,0,RCB
34,ajinkya rahane,148.0,11,0,0,29,18,5,0.0,0,KKR
35,deepak chahar,146.0,12,10,90,3,2,2,1.5,0,MI
36,bhuvneshwar kumar,143.0,10,12,92,1,0,2,1.5,0,RCB
37,k l rahul,141.5,10,0,0,30,16,3,3.0,0,DC
38,travis head,141.5,11,0,0,41,9,3,0.0,0,SRH
39,noor ahmad,140.5,11,16,82,0,0,1,0.0,0,CSK
40,heinrich klaasen,137.5,11,0,0,29,13,6,4.5,0,SRH
41,will jacks,136.0,11,5,28,17,9,6,1.5,0,MI
42,vaibhav arora,135.5,10,13,77,0,0,4,3.0,0,KKR
43,phil salt,135.5,9,0,0,30,13,6,0.0,0,RCB
44,jasprit bumrah,134.5,8,13,84,0,0,2,0.0,0,MI
45,kuldeep yadav,134.0,11,12,87,2,0,0,0.0,0,DC
46,rohit sharma,132.0,11,0,0,28,17,1,0.0,0,MI
47,digvesh singh,129.5,11,12,85,0,0,1,0.0,0,LSG
48,andre russell,128.5,11,8,22,12,11,4,0.0,0,KKR
49,ayush badoni,124.0,11,0,0,27,14,3,0.0,0,LSG
50,rashid khan,123.0,11,8,74,1,2,4,1.5,0,GT
51,harshal patel,116.5,10,14,61,0,0,2,1.5,0,SRH
52,ravi bishnoi,115.5,10,9,67,0,2,4,0.0,0,LSG
53,avesh khan,115.0,10,10,64,3,1,2,0.0,0,LSG
54,sai kishore,114.0,11,14,55,0,0,4,0.0,0,GT
55,matheesha pathirana,114.0,9,12,67,0,0,2,0.0,0,CSK
56,shardul thakur,112.5,9,12,58,2,0,3,0.0,0,LSG
57,maheesh theekshana,112.0,11,11,72,0,0,0,1.5,0,RR
58,dhruv jurel,111.5,12,0,0,17,15,6,1.5,0,RR
59,tristan stubbs,109.5,11,0,3,23,9,7,0.0,0,DC
60,yuzvendra chahal,109.0,11,14,55,0,0,2,0.0,0,PBKS
61,abishek porel,108.5,11,0,0,27,9,2,4.5,0,DC
62,tim david,108.0,11,0,0,16,14,7,1.5,0,RCB
63,yash dayal,106.5,11,10,69,0,0,1,0.0,0,RCB
64,n tilak varma,105.0,12,0,0,20,10,8,0.0,0,MI
65,nitish rana,104.0,11,0,0,27,9,2,0.0,0,RR
66,devdutt padikkal,104.0,10,0,0,21,14,1,0.0,0,RCB
67,angkrish raghuvanshi,103.0,10,0,0,29,8,1,0.0,0,KKR
68,mukesh kumar,102.5,10,9,66,0,0,2,0.0,0,DC
69,naman dhir,102.5,12,0,7,15,8,12,0.0,0,MI
70,sanju samson,100.0,7,0,0,23,10,2,0.0,1,RR
71,shimron hetmyer,99.0,12,0,0,15,10,10,1.5,0,RR
72,shivam dube,99.0,11,0,0,18,14,2,0.0,0,CSK
73,nehal wadhera,99.0,10,0,1,17,13,4,0.0,0,PBKS
74,mitchell santner,98.0,9,4,53,2,3,5,3.0,0,MI
75,jitesh sharma,97.5,11,0,0,13,7,14,3.0,1,RCB
76,suyash sharma,96.5,10,4,80,0,0,1,0.0,0,RCB
77,sherfane rutherford,95.0,9,0,0,17,15,0,0.0,0,GT
78,wanindu hasaranga,94.5,9,10,53,0,0,2,1.5,0,RR
79,rajat patidar,92.5,11,0,0,21,10,2,0.0,0,RCB
80,aniket verma,92.5,11,0,0,9,16,5,1.5,0,SRH
81,rinku singh,90.5,11,0,0,18,9,5,1.5,0,KKR
82,ishan kishan,89.5,11,0,0,19,7,7,0.0,0,SRH
83,ms dhoni,89.5,11,0,0,12,10,4,4.5,4,CSK
84,sandeep sharma,89.5,10,9,54,0,0,1,1.5,0,RR
85,mohammed shami,88.5,9,6,60,1,0,2,0.0,0,SRH
86,shashank singh,87.0,11,0,3,15,9,6,0.0,0,PBKS
87,karun nair,86.5,7,0,0,19,8,2,6.0,0,DC
88,vaibhav suryavanshi,81.0,5,0,0,10,16,0,0.0,0,RR
89,zeeshan ansari,80.5,9,6,48,0,0,4,1.5,0,SRH
90,ashutosh sharma,79.5,10,0,0,13,12,2,0.0,0,DC
91,ayush mhatre,79.5,4,0,0,20,7,2,0.0,0,CSK
92,abdul samad,75.0,10,0,1,8,14,2,0.0,0,LSG
93,sam curran,70.5,5,1,18,11,4,3,0.0,0,CSK
94,glenn maxwell,70.5,7,4,28,5,1,5,0.0,0,PBKS
95,ravichandran ashwin,70.0,7,5,40,1,0,4,0.0,0,CSK
96,faf du plessis,69.5,6,0,0,15,7,3,0.0,0,DC
97,quinton de kock,68.5,7,0,0,9,11,3,0.0,0,KKR
98,jaydev unadkat,64.5,5,7,35,0,0,2,0.0,0,SRH
99,rachin ravindra,64.0,8,0,0,18,4,2,0.0,0,CSK
100,tushar deshpande,63.5,8,6,40,0,0,1,0.0,0,RR
101,prince yadav,63.0,6,3,43,0,0,2,4.5,0,LSG
102,venkatesh iyer,63.0,11,0,0,15,4,4,1.5,0,KKR
103,rishabh pant,62.5,11,0,0,11,6,4,1.5,1,LSG
104,liam livingstone,59.0,7,2,10,4,7,3,0.0,0,RCB
105,mohd arshad khan,59.0,6,4,35,0,0,4,0.0,0,GT
