POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,nicholas pooran,224.0,11,0,0,34,34,8,0.0,0,LSG
2,yashasvi jaiswal,222.5,12,0,0,46,25,8,0.0,0,RR
3,suryakumar yadav,216.0,11,0,0,46,26,4,0.0,0,MI
4,sunil narine,215.0,10,10,72,18,15,3,3.0,0,KKR
5,jos buttler,208.5,10,0,0,46,21,6,0.0,2,GT
6,riyan parag,206.5,12,2,22,27,26,7,1.5,0,RR
7,b. sai sudharsan,206.0,10,0,0,55,16,5,0.0,0,GT
8,prabhsimran singh,201.5,11,0,0,45,24,1,0.0,1,PBKS
9,ryan rickelton,192.5,11,0,0,42,15,8,7.5,3,MI
10,axar patel,189.5,10,5,60,20,14,4,3.0,0,DC
11,virat kohli,183.5,11,0,0,44,18,3,3.0,0,RCB
12,shubman gill,182.5,10,0,0,48,15,4,0.0,0,GT
13,ravindra jadeja,182.5,11,7,61,22,8,5,1.5,0,CSK
14,priyansh arya,179.5,11,0,0,37,22,4,0.0,0,PBKS
15,prasidh krishna,178.5,10,19,102,0,0,4,0.0,0,GT
16,abhishek sharma,178.0,10,0,16,35,17,6,0.0,0,SRH
17,aiden markram,176.5,11,4,14,31,16,6,0.0,0,LSG
18,hardik pandya,173.5,10,13,58,15,7,2,3.0,0,MI
19,jofra archer,172.5,12,11,110,3,4,1,0.0,0,RR
20,shreyas iyer,169.5,11,0,0,27,27,3,0.0,0,PBKS
21,josh hazlewood,168.5,10,18,103,0,0,1,0.0,0,RCB
22,khaleel ahmed,165.5,11,14,111,0,0,1,3.0,0,CSK
23,marco jansen,164.0,11,11,89,3,4,6,0.0,0,PBKS
24,mohammed siraj,163.5,10,14,107,0,0,3,0.0,0,GT
25,mitchell marsh,162.5,10,0,0,36,20,1,0.0,0,LSG
26,pat cummins,159.0,10,10,78,6,6,4,0.0,0,SRH
27,varun chakaravarthy,158.0,11,15,103,0,0,1,0.0,0,KKR
28,arshdeep singh,157.5,11,16,96,0,0,1,3.0,0,PBKS
29,harshit rana,156.5,11,13,91,3,0,5,0.0,0,KKR
30,mitchell starc,151.5,10,14,85,0,0,7,0.0,0,DC
31,krunal pandya,148.0,11,14,60,7,4,3,0.0,0,RCB
32,ajinkya rahane,148.0,11,0,0,29,18,5,0.0,0,KKR
33,vipraj nigam,146.5,10,9,57,11,6,2,4.5,0,DC
