POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,sai sudharsan,311.0,15,0,0,88,21,7,0.0,0,GT
2,surya kumar yadav,300.0,15,0,0,65,35,6,0.0,0,MI
3,yashasvi jaiswal,273.0,14,0,0,60,28,10,0.0,0,RR
4,nicholas pooran,272.5,14,0,0,45,40,8,0.0,0,LSG
5,mitchell marsh,272.0,13,0,0,56,37,1,0.0,0,LSG
6,sunil narine,270.5,12,12,89,25,19,3,3.0,0,KKR
7,shubman gill,259.0,15,0,0,62,24,8,0.0,0,GT
8,abhishek sharma,255.0,14,0,22,46,28,8,0.0,0,SRH
9,prasidh krishna,246.0,15,25,146,0,0,5,0.0,0,GT
10,prabhsimran singh,243.0,15,0,0,55,28,2,0.0,1,PBKS
11,jos buttler,240.5,14,0,0,52,24,8,1.5,2,GT
12,virat kohli,234.5,14,0,0,63,19,3,3.0,0,RCB
13,pat cummins,226.0,14,16,118,6,7,5,0.0,0,SRH
14,ravindra jadeja,226.0,14,10,77,25,10,6,1.5,0,CSK
15,ryan rickelton,224.5,14,0,0,47,17,11,7.5,5,MI
16,riyan parag,224.0,14,3,30,27,27,8,1.5,0,RR
17,priyansh arya,221.5,15,0,0,49,24,6,0.0,0,PBKS
18,mohammed siraj,219.5,15,16,151,0,0,5,0.0,0,GT
19,aiden markram,218.5,13,4,15,38,22,7,0.0,0,LSG
20,shreyas iyer,216.0,15,0,0,38,31,5,0.0,0,PBKS
21,heinrich klaasen,214.5,14,0,0,42,25,7,4.5,0,SRH
22,k l rahul,214.0,13,0,0,52,21,3,3.0,0,DC
23,marco jansen,213.5,14,16,116,3,4,8,0.0,0,PBKS
24,phil salt,208.5,12,0,0,46,21,8,0.0,0,RCB
25,axar patel,205.5,12,5,65,23,15,4,3.0,0,DC
26,hardik pandya,201.0,14,13,63,17,12,2,3.0,0,MI
27,arshdeep singh,198.5,15,18,125,0,0,3,3.0,0,PBKS
28,noor ahmad,196.0,14,24,107,0,0,2,0.0,0,CSK
29,harshit rana,195.5,13,15,105,5,3,6,0.0,0,KKR
30,khaleel ahmed,195.0,14,15,137,0,0,1,3.0,0,CSK
31,trent boult,194.0,15,21,118,0,0,1,0.0,0,MI
32,vipraj nigam,190.0,14,11,74,15,8,3,4.5,0,DC
33,jasprit bumrah,190.0,11,18,122,0,0,2,0.0,0,MI
34,josh hazlewood,189.0,11,21,113,0,0,1,0.0,0,RCB
35,travis head,185.0,13,0,0,50,15,3,0.0,0,SRH
36,varun chakaravarthy,181.5,13,17,117,0,0,2,0.0,0,KKR
37,bhuvneshwar kumar,180.5,13,15,114,1,0,4,1.5,0,RCB
38,rohit sharma,179.5,14,0,0,40,22,1,0.0,0,MI
39,krunal pandya,173.5,14,15,72,9,4,5,0.0,0,RCB
40,jofra archer,172.5,12,11,110,3,4,1,0.0,0,RR
41,ajinkya rahane,172.5,13,0,0,36,20,5,0.0,0,KKR
42,deepak chahar,167.5,14,11,108,3,2,2,1.5,0,MI
43,vaibhav arora,166.5,12,17,94,0,0,4,3.0,0,KKR
44,kuldeep yadav,164.5,14,15,107,2,0,0,0.0,0,DC
45,will jacks,163.0,13,6,32,22,11,6,1.5,0,MI
46,ishan kishan,159.5,14,0,0,33,15,8,4.5,0,SRH
47,andre russell,158.5,13,8,29,16,14,5,0.0,0,KKR
48,jitesh sharma,158.0,14,0,0,22,15,18,3.0,1,RCB
49,rashid khan,157.5,15,9,94,2,3,6,1.5,0,GT
50,sai kishore,156.0,15,19,77,0,0,5,0.0,0,GT
51,digvesh singh,154.5,13,14,98,0,0,3,0.0,0,LSG
52,mitchell starc,151.5,11,14,85,0,0,7,0.0,0,DC
53,dhruv jurel,151.0,14,0,0,22,22,7,1.5,0,RR
54,harshal patel,150.0,13,16,85,0,0,3,1.5,0,SRH
55,mitchell santner,149.0,12,10,78,2,3,7,3.0,0,MI
56,shivam dube,139.5,14,0,1,22,21,4,0.0,0,CSK
57,avesh khan,138.5,13,13,77,3,1,2,0.0,0,LSG
58,ayush badoni,136.5,14,2,3,27,14,4,0.0,0,LSG
59,nehal wadhera,136.5,14,0,1,24,18,5,0.0,0,PBKS
60,matheesha pathirana,135.0,12,13,82,0,0,3,0.0,0,CSK
61,yash dayal,134.0,14,12,87,0,0,2,0.0,0,RCB
62,mukesh kumar,131.5,12,12,82,0,0,3,0.0,0,DC
63,tristan stubbs,131.5,14,0,3,25,11,10,0.0,1,DC
64,rishabh pant,130.0,14,0,0,23,16,5,1.5,1,LSG
65,vaibhav suryavanshi,129.0,7,0,0,18,24,0,0.0,0,RR
66,suyash sharma,128.5,13,8,98,0,0,1,0.0,0,RCB
67,naman dhir,126.0,15,0,8,17,13,12,0.0,0,MI
68,ayush mhatre,126.0,7,0,0,31,11,4,0.0,0,CSK
69,sanju samson,125.5,9,0,0,27,13,4,0.0,1,RR
70,shardul thakur,124.0,10,13,61,3,0,4,0.0,0,LSG
71,n tilak varma,124.0,15,0,0,21,14,9,0.0,0,MI
72,abishek porel,124.0,13,0,0,28,12,3,4.5,0,DC
73,ravi bishnoi,121.5,11,9,68,0,2,6,0.0,0,LSG
74,sherfane rutherford,120.5,13,0,0,22,18,1,0.0,0,GT
75,yuzvendra chahal,117.0,12,14,63,0,0,2,0.0,0,PBKS
76,aniket verma,116.5,14,0,0,12,20,6,1.5,0,SRH
77,shimron hetmyer,115.0,14,0,0,17,11,13,1.5,0,RR
78,eshan malinga,114.5,7,13,56,0,0,4,3.0,0,SRH
79,shashank singh,112.5,15,0,3,20,12,7,0.0,0,PBKS
80,wanindu hasaranga,112.0,11,11,67,0,0,2,1.5,0,RR
