POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,surya kumar yadav,320.5,16,0,0,69,38,6,0.0,0,MI
2,sai sudharsan,311.0,15,0,0,88,21,7,0.0,0,GT
3,yashasvi jaiswal,273.0,14,0,0,60,28,10,0.0,0,RR
4,nicholas pooran,272.5,14,0,0,45,40,8,0.0,0,LSG
5,mitchell marsh,272.0,13,0,0,56,37,1,0.0,0,LSG
6,sunil narine,270.5,12,12,89,25,19,3,3.0,0,KKR
7,shreyas iyer,261.5,17,0,0,43,39,7,0.0,0,PBKS
8,shubman gill,259.0,15,0,0,62,24,8,0.0,0,GT
9,abhishek sharma,255.0,14,0,22,46,28,8,0.0,0,SRH
10,prabhsimran singh,252.5,17,0,0,56,30,2,0.0,1,PBKS
11,prasidh krishna,246.0,15,25,146,0,0,5,0.0,0,GT
12,priyansh arya,245.0,17,0,0,55,25,8,0.0,0,PBKS
13,virat kohli,242.0,15,0,0,66,19,3,3.0,0,RCB
14,jos buttler,240.5,14,0,0,52,24,8,1.5,2,GT
15,pat cummins,226.0,14,16,118,6,7,5,0.0,0,SRH
16,ravindra jadeja,226.0,14,10,77,25,10,6,1.5,0,CSK
17,ryan rickelton,224.5,14,0,0,47,17,11,7.5,5,MI
18,riyan parag,224.0,14,3,30,27,27,8,1.5,0,RR
19,arshdeep singh,223.5,17,21,137,0,0,4,3.0,0,PBKS
20,mohammed siraj,219.5,15,16,151,0,0,5,0.0,0,GT
21,phil salt,219.5,13,0,0,48,22,9,0.0,0,RCB
22,aiden markram,218.5,13,4,15,38,22,7,0.0,0,LSG
23,hardik pandya,216.5,15,14,67,18,12,3,6.0,0,MI
24,heinrich klaasen,214.5,14,0,0,42,25,7,4.5,0,SRH
25,k l rahul,214.0,13,0,0,52,21,3,3.0,0,DC
26,marco jansen,213.5,14,16,116,3,4,8,0.0,0,PBKS
27,trent boult,206.5,16,22,127,0,0,1,0.0,0,MI
28,axar patel,205.5,12,5,65,23,15,4,3.0,0,DC
29,josh hazlewood,199.5,12,22,120,0,0,1,0.0,0,RCB
30,bhuvneshwar kumar,199.0,14,17,123,1,0,5,1.5,0,RCB
31,noor ahmad,196.0,14,24,107,0,0,2,0.0,0,CSK
32,jasprit bumrah,196.0,12,18,128,0,0,2,0.0,0,MI
33,harshit rana,195.5,13,15,105,5,3,6,0.0,0,KKR
34,krunal pandya,195.0,15,17,84,9,4,6,0.0,0,RCB
35,khaleel ahmed,195.0,14,15,137,0,0,1,3.0,0,CSK
36,vipraj nigam,190.0,14,11,74,15,8,3,4.5,0,DC
37,travis head,185.0,13,0,0,50,15,3,0.0,0,SRH
38,rohit sharma,182.0,15,0,0,41,22,1,0.0,0,MI
39,varun chakaravarthy,181.5,13,17,117,0,0,2,0.0,0,KKR
40,jofra archer,172.5,12,11,110,3,4,1,0.0,0,RR
41,jitesh sharma,172.5,15,0,0,24,17,19,3.0,1,RCB
42,ajinkya rahane,172.5,13,0,0,36,20,5,0.0,0,KKR
43,deepak chahar,167.5,14,11,108,3,2,2,1.5,0,MI
44,vaibhav arora,166.5,12,17,94,0,0,4,3.0,0,KKR
45,kuldeep yadav,164.5,14,15,107,2,0,0,0.0,0,DC
46,will jacks,163.0,13,6,32,22,11,6,1.5,0,MI
47,ishan kishan,159.5,14,0,0,33,15,8,4.5,0,SRH
48,nehal wadhera,159.5,16,0,1,28,21,6,0.0,0,PBKS
49,andre russell,158.5,13,8,29,16,14,5,0.0,0,KKR
50,rashid khan,157.5,15,9,94,2,3,6,1.5,0,GT
51,sai kishore,156.0,15,19,77,0,0,5,0.0,0,GT
52,digvesh singh,154.5,13,14,98,0,0,3,0.0,0,LSG
53,mitchell santner,152.5,13,10,79,2,3,8,3.0,0,MI
54,mitchell starc,151.5,11,14,85,0,0,7,0.0,0,DC
55,dhruv jurel,151.0,14,0,0,22,22,7,1.5,0,RR
56,harshal patel,150.0,13,16,85,0,0,3,1.5,0,SRH
57,yash dayal,150.0,15,13,97,0,0,3,0.0,0,RCB
58,josh inglis,146.0,11,0,0,26,16,9,0.0,1,PBKS
59,naman dhir,143.5,16,0,8,24,13,12,0.0,0,MI
60,shashank singh,141.0,17,0,3,23,18,7,0.0,0,PBKS
61,shivam dube,139.5,14,0,1,22,21,4,0.0,0,CSK
62,avesh khan,138.5,13,13,77,3,1,2,0.0,0,LSG
63,ayush badoni,136.5,14,2,3,27,14,4,0.0,0,LSG
64,n tilak varma,136.0,16,0,0,23,16,9,0.0,0,MI
65,matheesha pathirana,135.0,12,13,82,0,0,3,0.0,0,CSK
66,yuzvendra chahal,134.0,14,16,73,0,0,2,0.0,0,PBKS
67,suyash sharma,132.5,14,8,102,0,0,1,0.0,0,RCB
68,mukesh kumar,131.5,12,12,82,0,0,3,0.0,0,DC
69,tristan stubbs,131.5,14,0,3,25,11,10,0.0,1,DC
70,rishabh pant,130.0,14,0,0,23,16,5,1.5,1,LSG
71,vaibhav suryavanshi,129.0,7,0,0,18,24,0,0.0,0,RR
72,ayush mhatre,126.0,7,0,0,31,11,4,0.0,0,CSK
73,sanju samson,125.5,9,0,0,27,13,4,0.0,1,RR
74,shardul thakur,124.0,10,13,61,3,0,4,0.0,0,LSG
75,abishek porel,124.0,13,0,0,28,12,3,4.5,0,DC
76,ravi bishnoi,121.5,11,9,68,0,2,6,0.0,0,LSG
77,sherfane rutherford,120.5,13,0,0,22,18,1,0.0,0,GT
78,rajat patidar,116.5,15,0,0,25,14,2,0.0,0,RCB
79,aniket verma,116.5,14,0,0,12,20,6,1.5,0,SRH
80,shimron hetmyer,115.0,14,0,0,17,11,13,1.5,0,RR
81,eshan malinga,114.5,7,13,56,0,0,4,3.0,0,SRH
82,wanindu hasaranga,112.0,11,11,67,0,0,2,1.5,0,RR
83,maheesh theekshana,112.0,11,11,72,0,0,0,1.5,0,RR
84,rinku singh,109.0,13,0,0,20,10,9,1.5,0,KKR
85,tim david,108.0,12,0,0,16,14,7,1.5,0,RCB
86,angkrish raghuvanshi,108.0,12,0,0,30,8,2,0.0,0,KKR
87,dewald brevis,107.0,6,0,0,13,17,6,0.0,0,CSK
88,karun nair,106.0,8,0,0,24,10,2,6.0,0,DC
89,nitish rana,104.0,11,0,0,27,9,2,0.0,0,RR
90,ms dhoni,104.0,14,0,0,12,12,6,4.5,5,CSK
91,devdutt padikkal,104.0,10,0,0,21,14,1,0.0,0,RCB
92,ravichandran ashwin,102.5,9,7,57,3,1,4,0.0,0,CSK
93,azmatullah omarzai,102.0,9,8,46,6,3,1,0.0,0,PBKS
94,jaydev unadkat,100.5,7,11,54,0,0,2,3.0,0,SRH
95,marcus stoinis,100.5,13,1,22,8,15,1,0.0,0,PBKS
96,tushar deshpande,95.5,10,9,59,0,0,2,0.0,0,RR
97,romario shepherd,95.0,8,6,27,5,7,4,0.0,0,RCB
98,anshul kamboj,91.5,8,8,56,2,0,1,0.0,0,CSK
99,mohd arshad khan,90.5,9,6,49,0,3,4,0.0,0,GT
100,shahrukh khan,90.0,15,1,1,11,13,5,0.0,0,GT
101,sandeep sharma,89.5,10,9,54,0,0,1,1.5,0,RR
102,mohammed shami,88.5,9,6,60,1,0,2,0.0,0,SRH
103,nitish kumar reddy,86.5,13,2,9,16,4,6,1.5,0,SRH
104,ashutosh sharma,85.5,13,0,0,14,13,2,0.0,0,DC
105,faf du plessis,83.0,9,0,0,18,8,4,0.0,0,DC
106,ashwani kumar,80.5,7,11,37,0,0,2,0.0,0,MI
107,zeeshan ansari,80.5,10,6,48,0,0,4,1.5,0,SRH
108,washington sundar,80.0,6,2,16,10,7,3,0.0,0,GT
109,abdul samad,80.0,13,0,1,8,14,4,0.0,0,LSG
110,harpreet brar,78.5,8,10,40,0,1,0,0.0,0,PBKS
111,sam curran,70.5,5,1,18,11,4,3,0.0,0,CSK
112,glenn maxwell,70.5,7,4,28,5,1,5,0.0,0,PBKS
113,quinton de kock,68.5,8,0,0,9,11,3,0.0,0,KKR
114,liam livingstone,68.5,10,2,10,4,9,4,0.0,0,RCB
115,rachin ravindra,64.0,8,0,0,18,4,2,0.0,0,CSK
116,prince yadav,63.0,6,3,43,0,0,2,4.5,0,LSG
117,venkatesh iyer,63.0,11,0,0,15,4,4,1.5,0,KKR
118,devon conway,61.5,6,0,0,17,4,2,0.0,0,CSK
119,karn sharma,59.0,6,7,27,0,0,3,0.0,0,MI
120,david miller,59.0,11,0,0,13,4,5,0.0,0,LSG
121,sameer rizvi,57.0,5,0,0,11,7,2,0.0,0,DC
122,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
123,moeen ali,55.0,6,6,29,0,0,2,0.0,0,KKR
124,ishant sharma,54.0,7,4,35,0,0,2,0.0,0,GT
125,kyle jamieson,51.5,4,5,34,0,0,0,0.0,0,PBKS
126,corbin bosch,50.5,2,1,24,3,3,2,0.0,0,MI
127,xavier bartlett,50.0,4,2,28,1,0,5,0.0,0,PBKS
128,vignesh puthur,50.0,5,6,24,0,0,2,0.0,0,MI
129,rahul tewatia,49.5,15,0,0,6,7,4,0.0,0,GT
130,akash deep,49.0,6,3,35,0,1,0,0.0,0,LSG
131,lockie ferguson,48.0,4,5,28,1,0,0,0.0,0,PBKS
132,vyshak vijay kumar,47.5,5,4,31,0,0,1,0.0,0,PBKS
133,shubham dubey,45.5,10,0,0,6,8,1,0.0,0,RR
134,kamindu mendis,45.0,5,2,11,7,2,1,0.0,0,SRH
135,mohit sharma,42.5,7,2,33,0,0,1,0.0,0,DC
136,gerald coetzee,41.5,4,2,21,2,1,2,0.0,0,GT
137,rahmanullah gurbaz,40.5,5,0,0,10,3,2,0.0,0,KKR
138,yudhvir singh,40.0,4,4,26,0,0,0,0.0,0,RR
139,urvil patel,38.5,3,0,0,5,6,2,0.0,0,CSK
140,william o rourke,38.5,3,6,15,0,0,1,0.0,0,LSG
141,jonny bairstow,37.5,2,0,0,7,5,1,0.0,0,MI
142,akash madhwal,37.0,3,4,23,0,0,0,0.0,0,RR
143,mustafizur rahman,37.0,3,4,23,0,0,0,0.0,0,DC
144,dushmantha chameera,36.5,6,4,20,0,0,1,0.0,0,DC
145,abhinav manohar,36.5,8,0,0,2,4,7,0.0,0,SRH
146,jacob bethell,35.5,2,0,0,9,3,1,0.0,0,RCB
147,harsh dubey,35.5,3,5,18,0,0,0,0.0,0,SRH
148,vijay shankar,35.5,6,0,0,8,3,2,0.0,0,CSK
149,kagiso rabada,34.5,4,2,24,0,1,0,0.0,0,GT
150,akash singh,34.0,3,4,20,0,0,0,0.0,0,LSG
151,shaik rasheed,32.0,5,0,0,9,2,1,0.0,0,CSK
152,spencer johnson,32.0,4,1,26,0,0,1,0.0,0,KKR
153,jake fraser-mcgurk,32.0,6,0,0,7,2,3,0.0,0,DC
154,mayank agarwal,32.0,4,0,0,10,2,0,0.0,0,RCB
